CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,YEAR
83,CN,37144,E,13,0,,3.27378,1.23988,0.10045,Branco,252,,1,2015
54,CN,37144,E,13,0,,3.27378,1.23988,0.10045,Azul,235,,0,2015
71,CN,37144,E,13,0,,3.27378,1.23988,0.10045,Rosa,238,,0,2015
83,CN,37144,E,13,0,,3.27378,1.23988,0.10045,Branco,237,,0,2015
153,MT,37274,C,4,0,,1.74587,2.17499,0.30318,Cinza,254,,1,2015
169,MT,37274,C,4,0,,1.74587,2.17499,0.30318,Rosa,246,,0,2015
145,MT,37274,C,4,0,,1.74587,2.17499,0.30318,Azul,245,,0,2015
153,MT,37274,C,4,0,,1.74587,2.17499,0.30318,Cinza,244,,0,2015
162,MT,37274,C,4,0,,1.74587,2.17499,0.30318,Amarelo,243,,0,2015
16,CH,37508,E,,0,,2.58308,2.47618,0.19443,Amarelo,272,,0,2015
12,CH,37508,E,,0,,2.58308,2.47618,0.19443,Azul,271,,0,2015
8,CH,37508,E,,0,,2.58308,2.47618,0.19443,Rosa,274,,0,2015
23,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,273,,0,2015
8,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,264,,0,2015
23,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,262,,0,2015
16,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,260,,0,2015
23,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,287,,1,2015
12,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,248,,0,2015
23,CH,37508,E,,0,,2.58308,2.47618,0.19443,Branco,255,,1,2015
16,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,262,,0,2015
31,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,260,,0,2015
27,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,248,,0,2015
16,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,287,,1,2015
16,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,255,,1,2015
35,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,264,,0,2015
31,CH,37527,D,,0,,3.62267,1.65804,0.11669,Amarelo,272,,0,2015
27,CH,37527,D,,0,,3.62267,1.65804,0.11669,Azul,271,,0,2015
35,CH,37527,D,,0,,3.62267,1.65804,0.11669,Rosa,274,,0,2015
16,CH,37527,D,,0,,3.62267,1.65804,0.11669,Branco,273,,0,2015
27,CH,37544,C,,0,,1.64523,1.4547,0.21986,Amarelo,272,,0,2015
31,CH,37544,C,,0,,1.64523,1.4547,0.21986,Azul,271,,0,2015
31,CH,37544,C,,0,,1.64523,1.4547,0.21986,Rosa,274,,0,2015
20,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,273,,0,2015
20,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,262,,0,2015
27,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,260,,0,2015
20,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,287,,1,2015
31,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,248,,0,2015
20,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,255,,1,2015
31,CH,37544,C,,0,,1.64523,1.4547,0.21986,Branco,264,,0,2015
84,CN,37566,B,3,0,,1.94265,1.09449,0.21526,Branco,252,,1,2015
109,LC,24734,B,14,0,,1.61294,1.08746,0.20465,Azul,241,,0,2015
96,LC,37681,B,9,0,,1.67462,-0.44158,0.10694,Cinza,240,,0,2015
96,LC,37681,B,9,0,,1.67462,-0.44158,0.10694,Cinza,253,,1,2015
96,LC,37681,B,9,0,,1.67462,-0.44158,0.10694,Amarelo,239,,0,2015
96,LC,37681,B,9,0,,1.67462,-0.44158,0.10694,Rosa,242,,0,2015
70,CN,37729,E,16,0,,2.09189,1.62993,0.09788,Amarelo,236,,0,2015
79,CN,37729,E,16,0,,2.09189,1.62993,0.09788,Branco,252,,1,2015
56,CN,37729,E,16,0,,2.09189,1.62993,0.09788,Azul,235,,0,2015
63,CN,37729,E,16,0,,2.09189,1.62993,0.09788,Rosa,238,,0,2015
79,CN,37729,E,16,0,,2.09189,1.62993,0.09788,Branco,237,,0,2015
15,CH,37736,D,25,0,,2.78268,1.11385,0.19865,Azul,231,,0,2015
30,CH,37736,D,25,0,,2.78268,1.11385,0.19865,Branco,233,,0,2015
30,CH,37736,D,25,0,,2.78268,1.11385,0.19865,Branco,251,,1,2015
36,CH,37736,D,25,0,,2.78268,1.11385,0.19865,Amarelo,232,,0,2015
11,CH,37736,D,25,0,,2.78268,1.11385,0.19865,Rosa,234,,0,2015
31,CH,37753,C,6,0,,2.41405,1.4133,0.13744,Azul,231,,0,2015
16,CH,37753,C,6,0,,2.41405,1.4133,0.13744,Branco,233,,0,2015
16,CH,37753,C,6,0,,2.41405,1.4133,0.13744,Branco,251,,1,2015
20,CH,37753,C,6,0,,2.41405,1.4133,0.13744,Rosa,234,,0,2015
26,CH,37753,C,6,0,,2.41405,1.4133,0.13744,Amarelo,232,,0,2015
137,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,268,,0,2015
176,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,266,,0,2015
140,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,250,,0,2015
176,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,290,,1,2015
137,MT,37765,C,,0,,1.81336,0.5193,0.17909,Azul,285,,0,2015
179,MT,37765,C,,0,,1.81336,0.5193,0.17909,Rosa,286,,0,2015
176,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,284,,0,2015
176,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,258,,1,2015
179,MT,37765,C,,0,,1.81336,0.5193,0.17909,Cinza,270,,0,2015
140,MT,37765,C,,0,,1.81336,0.5193,0.17909,Amarelo,283,,0,2015
146,MT,38013,D,17,0,,1.2254,0.80613,0.17857,Cinza,254,,1,2015
176,MT,38013,D,17,0,,1.2254,0.80613,0.17857,Rosa,246,,0,2015
166,MT,38013,D,17,0,,1.2254,0.80613,0.17857,Azul,245,,0,2015
146,MT,38013,D,17,0,,1.2254,0.80613,0.17857,Cinza,244,,0,2015
172,MT,38013,D,17,0,,1.2254,0.80613,0.17857,Amarelo,243,,0,2015
5,CH,38029,C,10,0,,2.8032,0.30658,0.18845,Amarelo,232,,0,2015
1,CH,38029,C,10,0,,2.8032,0.30658,0.18845,Branco,251,,1,2015
1,CH,38029,C,10,0,,2.8032,0.30658,0.18845,Branco,233,,0,2015
38,CH,38029,C,10,0,,2.8032,0.30658,0.18845,Rosa,234,,0,2015
42,CH,38029,C,10,0,,2.8032,0.30658,0.18845,Azul,231,,0,2015
138,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Amarelo,283,,0,2015
141,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,268,,0,2015
180,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,266,,0,2015
138,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,250,,0,2015
141,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Azul,285,,0,2015
180,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,290,,1,2015
177,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Rosa,286,,0,2015
180,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,284,,0,2015
180,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,258,,1,2015
177,MT,38044,D,,0,,1.36528,-0.86317,0.2001,Cinza,270,,0,2015
105,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,269,,0,2015
113,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,267,,0,2015
122,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,265,,0,2015
112,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,249,,0,2015
122,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,257,,1,2015
122,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,289,,1,2015
105,LC,38151,E,,0,,2.88691,0.08479,0.1734,Rosa,282,,0,2015
113,LC,38151,E,,0,,2.88691,0.08479,0.1734,Azul,281,,0,2015
122,LC,38151,E,,0,,2.88691,0.08479,0.1734,Cinza,280,,0,2015
112,LC,38151,E,,0,,2.88691,0.08479,0.1734,Amarelo,279,,0,2015
120,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,280,,0,2015
125,LC,38224,A,,0,,2.86378,0.83638,0.24663,Rosa,282,,0,2015
117,LC,38224,A,,0,,2.86378,0.83638,0.24663,Azul,281,,0,2015
116,LC,38224,A,,0,,2.86378,0.83638,0.24663,Amarelo,279,,0,2015
125,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,269,,0,2015
117,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,267,,0,2015
120,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,265,,0,2015
116,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,249,,0,2015
120,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,257,,1,2015
120,LC,38224,A,,0,,2.86378,0.83638,0.24663,Cinza,289,,1,2015
40,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,262,,0,2015
41,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,287,,1,2015
4,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,260,,0,2015
1,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,248,,0,2015
40,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,255,,1,2015
43,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,264,,0,2015
4,CH,38296,B,,0,,1.61671,1.63073,0.22094,Amarelo,272,,0,2015
1,CH,38296,B,,0,,1.61671,1.63073,0.22094,Azul,271,,0,2015
43,CH,38296,B,,0,,1.61671,1.63073,0.22094,Rosa,274,,0,2015
40,CH,38296,B,,0,,1.61671,1.63073,0.22094,Branco,273,,0,2015
2,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,273,,0,2015
41,CH,38491,B,,0,,3.41151,0.57673,0.19108,Amarelo,272,,0,2015
44,CH,38491,B,,0,,3.41151,0.57673,0.19108,Azul,271,,0,2015
5,CH,38491,B,,0,,3.41151,0.57673,0.19108,Rosa,274,,0,2015
5,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,264,,0,2015
2,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,262,,0,2015
41,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,260,,0,2015
44,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,248,,0,2015
2,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,287,,1,2015
2,CH,38491,B,,0,,3.41151,0.57673,0.19108,Branco,255,,1,2015
178,MT,38545,D,23,0,,2.00377,3.51933,0.20374,Cinza,254,,1,2015
147,MT,38545,D,23,0,,2.00377,3.51933,0.20374,Rosa,246,,0,2015
174,MT,38545,D,23,0,,2.00377,3.51933,0.20374,Azul,245,,0,2015
178,MT,38545,D,23,0,,2.00377,3.51933,0.20374,Cinza,244,,0,2015
136,MT,38545,D,23,0,,2.00377,3.51933,0.20374,Amarelo,243,,0,2015
110,LC,25924,D,13,0,,2.92092,2.15466,0.30634,Azul,241,,0,2015
129,LC,38570,B,20,0,,2.78639,0.01221,0.2028,Cinza,240,,0,2015
129,LC,38570,B,20,0,,2.78639,0.01221,0.2028,Cinza,253,,1,2015
106,LC,38570,B,20,0,,2.78639,0.01221,0.2028,Amarelo,239,,0,2015
100,LC,38570,B,20,0,,2.78639,0.01221,0.2028,Rosa,242,,0,2015
4,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,273,,0,2015
43,CH,38649,D,,0,,1.30403,0.3666,0.21187,Amarelo,272,,0,2015
40,CH,38649,D,,0,,1.30403,0.3666,0.21187,Azul,271,,0,2015
1,CH,38649,D,,0,,1.30403,0.3666,0.21187,Rosa,274,,0,2015
1,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,264,,0,2015
4,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,262,,0,2015
43,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,260,,0,2015
40,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,248,,0,2015
4,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,287,,1,2015
4,CH,38649,D,,0,,1.30403,0.3666,0.21187,Branco,255,,1,2015
57,CN,38730,C,,0,,2.15619,1.08099,0.28743,Branco,288,,1,2015
73,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,288,,1,2015
55,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,263,,0,2015
73,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,261,,0,2015
66,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,259,,0,2015
73,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,256,,1,2015
68,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,247,,0,2015
55,CN,38844,B,,0,,3.3484,1.20478,0.17526,Rosa,278,,0,2015
73,CN,38844,B,,0,,3.3484,1.20478,0.17526,Branco,277,,0,2015
66,CN,38844,B,,0,,3.3484,1.20478,0.17526,Amarelo,276,,0,2015
68,CN,38844,B,,0,,3.3484,1.20478,0.17526,Azul,275,,0,2015
147,MT,38852,B,29,0,,1.65509,2.78727,0.08102,Cinza,254,,1,2015
177,MT,38852,B,29,0,,1.65509,2.78727,0.08102,Rosa,246,,0,2015
170,MT,38852,B,29,0,,1.65509,2.78727,0.08102,Azul,245,,0,2015
147,MT,38852,B,29,0,,1.65509,2.78727,0.08102,Cinza,244,,0,2015
166,MT,38852,B,29,0,,1.65509,2.78727,0.08102,Amarelo,243,,0,2015
143,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,266,,0,2015
177,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,250,,0,2015
143,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,284,,0,2015
143,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,290,,1,2015
143,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,258,,1,2015
177,MT,38952,E,,0,,1.59553,0.66004,0.18671,Amarelo,283,,0,2015
140,MT,38952,E,,0,,1.59553,0.66004,0.18671,Rosa,286,,0,2015
140,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,270,,0,2015
180,MT,38952,E,,0,,1.59553,0.66004,0.18671,Cinza,268,,0,2015
180,MT,38952,E,,0,,1.59553,0.66004,0.18671,Azul,285,,0,2015
103,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,269,,0,2015
119,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,267,,0,2015
114,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,265,,0,2015
107,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,249,,0,2015
114,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,257,,1,2015
114,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,289,,1,2015
119,LC,38983,A,,0,,4.64338,0.51351,0.15352,Azul,281,,0,2015
103,LC,38983,A,,0,,4.64338,0.51351,0.15352,Rosa,282,,0,2015
114,LC,38983,A,,0,,4.64338,0.51351,0.15352,Cinza,280,,0,2015
107,LC,38983,A,,0,,4.64338,0.51351,0.15352,Amarelo,279,,0,2015
6,CH,39034,E,19,0,,2.7462,0.89411,0.13599,Branco,233,,0,2015
12,CH,39034,E,19,0,,2.7462,0.89411,0.13599,Azul,231,,0,2015
6,CH,39034,E,19,0,,2.7462,0.89411,0.13599,Branco,251,,1,2015
14,CH,39034,E,19,0,,2.7462,0.89411,0.13599,Rosa,234,,0,2015
28,CH,39034,E,19,0,,2.7462,0.89411,0.13599,Amarelo,232,,0,2015
111,LC,45068,C,12,0,,2.17653,0.91367,0.18486,Azul,241,,0,2015
117,LC,39100,B,1,0,,0.99607,1.41239,0.30355,Cinza,240,,0,2015
117,LC,39100,B,1,0,,0.99607,1.41239,0.30355,Cinza,253,,1,2015
112,LC,39100,B,1,0,,0.99607,1.41239,0.30355,Amarelo,239,,0,2015
120,LC,39100,B,1,0,,0.99607,1.41239,0.30355,Rosa,242,,0,2015
29,CH,39287,A,,0,,2.93476,1.6521,0.11027,Amarelo,272,,0,2015
25,CH,39287,A,,0,,2.93476,1.6521,0.11027,Azul,271,,0,2015
33,CH,39287,A,,0,,2.93476,1.6521,0.11027,Rosa,274,,0,2015
14,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,273,,0,2015
14,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,262,,0,2015
29,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,260,,0,2015
25,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,248,,0,2015
14,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,287,,1,2015
14,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,255,,1,2015
33,CH,39287,A,,0,,2.93476,1.6521,0.11027,Branco,264,,0,2015
58,CN,39317,B,15,0,,1.51647,0.92887,0.16028,Amarelo,236,,0,2015
85,CN,39317,B,15,0,,1.51647,0.92887,0.16028,Azul,235,,0,2015
88,CN,39317,B,15,0,,1.51647,0.92887,0.16028,Rosa,238,,0,2015
52,CN,39317,B,15,0,,1.51647,0.92887,0.16028,Branco,237,,0,2015
47,CN,39394,A,,0,,3.11131,1.7766,0.19106,Rosa,278,,0,2015
51,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,277,,0,2015
90,CN,39394,A,,0,,3.11131,1.7766,0.19106,Amarelo,276,,0,2015
86,CN,39394,A,,0,,3.11131,1.7766,0.19106,Azul,275,,0,2015
51,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,288,,1,2015
47,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,263,,0,2015
51,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,261,,0,2015
90,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,259,,0,2015
86,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,247,,0,2015
51,CN,39394,A,,0,,3.11131,1.7766,0.19106,Branco,256,,1,2015
138,MT,39806,C,14,0,,2.62877,2.01353,0.11918,Cinza,254,,1,2015
152,MT,39806,C,14,0,,2.62877,2.01353,0.11918,Rosa,246,,0,2015
141,MT,39806,C,14,0,,2.62877,2.01353,0.11918,Azul,245,,0,2015
138,MT,39806,C,14,0,,2.62877,2.01353,0.11918,Cinza,244,,0,2015
179,MT,39806,C,14,0,,2.62877,2.01353,0.11918,Amarelo,243,,0,2015
150,MT,39817,C,1,0,,1.76491,1.26471,0.11821,Cinza,254,,1,2015
180,MT,39817,C,1,0,,1.76491,1.26471,0.11821,Rosa,246,,0,2015
173,MT,39817,C,1,0,,1.76491,1.26471,0.11821,Azul,245,,0,2015
150,MT,39817,C,1,0,,1.76491,1.26471,0.11821,Cinza,244,,0,2015
169,MT,39817,C,1,0,,1.76491,1.26471,0.11821,Amarelo,243,,0,2015
8,CH,39921,E,,0,,2.42926,1.36834,0.24586,Amarelo,272,,0,2015
10,CH,39921,E,,0,,2.42926,1.36834,0.24586,Azul,271,,0,2015
14,CH,39921,E,,0,,2.42926,1.36834,0.24586,Rosa,274,,0,2015
29,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,273,,0,2015
14,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,264,,0,2015
29,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,262,,0,2015
8,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,260,,0,2015
29,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,287,,1,2015
10,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,248,,0,2015
29,CH,39921,E,,0,,2.42926,1.36834,0.24586,Branco,255,,1,2015
49,CN,39964,C,12,0,,2.32469,0.72457,0.20376,Amarelo,236,,0,2015
90,CN,39964,C,12,0,,2.32469,0.72457,0.20376,Branco,252,,1,2015
47,CN,39964,C,12,0,,2.32469,0.72457,0.20376,Azul,235,,0,2015
73,CN,39964,C,12,0,,2.32469,0.72457,0.20376,Rosa,238,,0,2015
90,CN,39964,C,12,0,,2.32469,0.72457,0.20376,Branco,237,,0,2015
112,LC,61273,D,12,0,,0.93696,3.15368,0.14187,Azul,241,,0,2015
110,LC,39968,C,26,0,,2.83447,0.45268,0.20835,Cinza,240,,0,2015
110,LC,39968,C,26,0,,2.83447,0.45268,0.20835,Cinza,253,,1,2015
124,LC,39968,C,26,0,,2.83447,0.45268,0.20835,Amarelo,239,,0,2015
102,LC,39968,C,26,0,,2.83447,0.45268,0.20835,Rosa,242,,0,2015
157,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,284,,0,2015
157,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,266,,0,2015
147,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,250,,0,2015
160,MT,39997,C,,0,,2.98339,2.27397,0.12458,Azul,285,,0,2015
157,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,290,,1,2015
166,MT,39997,C,,0,,2.98339,2.27397,0.12458,Rosa,286,,0,2015
157,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,258,,1,2015
147,MT,39997,C,,0,,2.98339,2.27397,0.12458,Amarelo,283,,0,2015
166,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,270,,0,2015
160,MT,39997,C,,0,,2.98339,2.27397,0.12458,Cinza,268,,0,2015
143,MT,40302,D,22,0,,0.79707,5.35024,0.16493,Cinza,254,,1,2015
159,MT,40302,D,22,0,,0.79707,5.35024,0.16493,Rosa,246,,0,2015
180,MT,40302,D,22,0,,0.79707,5.35024,0.16493,Azul,245,,0,2015
143,MT,40302,D,22,0,,0.79707,5.35024,0.16493,Cinza,244,,0,2015
176,MT,40302,D,22,0,,0.79707,5.35024,0.16493,Amarelo,243,,0,2015
11,CH,40455,C,3,0,,1.58173,1.4933,0.23507,Amarelo,232,,0,2015
19,CH,40455,C,3,0,,1.58173,1.4933,0.23507,Branco,233,,0,2015
19,CH,40455,C,3,0,,1.58173,1.4933,0.23507,Branco,251,,1,2015
36,CH,40455,C,3,0,,1.58173,1.4933,0.23507,Rosa,234,,0,2015
34,CH,40455,C,3,0,,1.58173,1.4933,0.23507,Azul,231,,0,2015
154,MT,40487,C,9,0,,1.63224,1.56733,0.11271,Rosa,246,,0,2015
153,MT,40487,C,9,0,,1.63224,1.56733,0.11271,Azul,245,,0,2015
158,MT,40487,C,9,0,,1.63224,1.56733,0.11271,Cinza,244,,0,2015
164,MT,40487,C,9,0,,1.63224,1.56733,0.11271,Amarelo,243,,0,2015
174,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,266,,0,2015
145,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,250,,0,2015
145,MT,40489,A,,0,,1.14561,0.77554,0.23137,Amarelo,283,,0,2015
149,MT,40489,A,,0,,1.14561,0.77554,0.23137,Azul,285,,0,2015
174,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,290,,1,2015
174,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,284,,0,2015
174,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,258,,1,2015
155,MT,40489,A,,0,,1.14561,0.77554,0.23137,Rosa,286,,0,2015
155,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,270,,0,2015
149,MT,40489,A,,0,,1.14561,0.77554,0.23137,Cinza,268,,0,2015
92,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,269,1,0,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,267,1,0,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,265,1,0,2015
92,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,249,1,0,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,257,1,1,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,289,1,1,2015
92,LC,40984,B,,0,,2.54976,0.74322,0.19292,Rosa,282,1,0,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Azul,281,1,0,2015
94,LC,40984,B,,0,,2.54976,0.74322,0.19292,Cinza,280,1,0,2015
92,LC,40984,B,,0,,2.54976,0.74322,0.19292,Amarelo,279,1,0,2015
82,CN,41013,A,14,0,,1.41842,0.36321,0.21425,Branco,252,,1,2015
31,CH,41109,A,1,0,,2.50024,2.13138,0.22077,Branco,233,,0,2015
31,CH,41109,A,1,0,,2.50024,2.13138,0.22077,Branco,251,,1,2015
37,CH,41109,A,1,0,,2.50024,2.13138,0.22077,Amarelo,232,,0,2015
12,CH,41109,A,1,0,,2.50024,2.13138,0.22077,Rosa,234,,0,2015
16,CH,41109,A,1,0,,2.50024,2.13138,0.22077,Azul,231,,0,2015
129,LC,41372,D,,0,,1.84494,0.50485,0.24621,Rosa,282,,0,2015
104,LC,41372,D,,0,,1.84494,0.50485,0.24621,Azul,281,,0,2015
113,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,280,,0,2015
120,LC,41372,D,,0,,1.84494,0.50485,0.24621,Amarelo,279,,0,2015
129,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,269,,0,2015
104,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,267,,0,2015
113,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,265,,0,2015
120,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,249,,0,2015
113,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,257,,1,2015
113,LC,41372,D,,0,,1.84494,0.50485,0.24621,Cinza,289,,1,2015
180,MT,41659,B,15,0,,1.44654,-0.39957,0.20014,Cinza,254,,1,2015
149,MT,41659,B,15,0,,1.44654,-0.39957,0.20014,Rosa,246,,0,2015
176,MT,41659,B,15,0,,1.44654,-0.39957,0.20014,Azul,245,,0,2015
180,MT,41659,B,15,0,,1.44654,-0.39957,0.20014,Cinza,244,,0,2015
138,MT,41659,B,15,0,,1.44654,-0.39957,0.20014,Amarelo,243,,0,2015
137,MT,41816,B,26,0,,1.49174,-0.42299,0.19323,Cinza,254,,1,2015
151,MT,41816,B,26,0,,1.49174,-0.42299,0.19323,Rosa,246,,0,2015
140,MT,41816,B,26,0,,1.49174,-0.42299,0.19323,Azul,245,,0,2015
137,MT,41816,B,26,0,,1.49174,-0.42299,0.19323,Cinza,244,,0,2015
178,MT,41816,B,26,0,,1.49174,-0.42299,0.19323,Amarelo,243,,0,2015
113,LC,30779,A,22,0,,2.01744,0.69824,0.22977,Azul,241,,0,2015
130,LC,42080,C,24,0,,6.00028,0.66062,0.20764,Cinza,240,,0,2015
130,LC,42080,C,24,0,,6.00028,0.66062,0.20764,Cinza,253,,1,2015
101,LC,42080,C,24,0,,6.00028,0.66062,0.20764,Amarelo,239,,0,2015
121,LC,42080,C,24,0,,6.00028,0.66062,0.20764,Rosa,242,,0,2015
117,LC,42096,D,,0,,1.68888,1.13149,0.12376,Rosa,282,,0,2015
121,LC,42096,D,,0,,1.68888,1.13149,0.12376,Azul,281,,0,2015
103,LC,42096,D,,0,,1.68888,1.13149,0.12376,Cinza,280,,0,2015
